2901224,"CODOS SAN 90º CXC 6""",UND,"0,00","19,00","9,00"
2901226,"CODOS SAN 90º 1/4 CXE 6""",UND,"0,00","19,00","25,00"
2901229,COLLAR DERIV ACU  2X1/2 RDE 21,UND,"0,00","19,00","0,00"
2901231,COLLARES DERIVACION 2X3/4,UND,"0,00","19,00","6,00"
2901233,COLLARES DERIVACION 21/2X1/2,UND,"0,00","19,00","8,00"
2901235,COLLARES DERIVACION 21/2X3/4,UND,"0,00","19,00","2,00"
2901237,COLLAR DERIV ACU 3X1/2,UND,"0,00","19,00","0,00"
2901239,COLLARES DERIVACION 3X3/4,UND,"0,00","19,00","47,00"
2901241,COLLAR DERIV ACU  4X1/2 RDE21,UND,"0,00","19,00","1,00"
2901243,COLLAR DERIVACION 4X3/4,UND,"0,00","19,00","55,00"
2901245,COLLAR DERIVACION 6X1/2,UND,"0,00","19,00","0,00"
2901247,COLLAR DERIVACION 6X3/4,UND,"0,00","19,00","1,00"
2901248,COLLAR DERIVACION 8X1,UND,"0,00","19,00","0,00"
2901254,ENTRADA TANQUE 1/2 PVC PLASTICO,UND,"0,00","19,00","33,00"
2901255,INS RIEGO 1X32MM,UND,"0,00","19,00","50,00"
2901256,INS RIEGO 1/2X20MM,UND,"0,00","19,00","100,00"
2901257,INS RIEGO 3/4 X 25MM PVC,UND,"0,00","19,00","180,00"
2901258,"JUNTA  DE EXPANSION SAN 3""",UND,"0,00","19,00","40,00"
2901260,"JUNTA DE EXPANSION SAN 4""",UND,"0,00","19,00","64,00"
2901263,KIT TANQUE PLASTICO,UND,"0,00","19,00","67,00"
2901264,KIT SILLA TEE ALC 160X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901265,KIT SILLA TEE ALC 200X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901266,KIT SILLA TEE ALC 200X160MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901267,KIT SILLA TEE ALC 250X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901268,KIT SILLA TEE ALC 250X160MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901269,KIT SILLA YEE ALC 160X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901270,KIT SILLA YEE ALC 200X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901271,KIT SILLA YEE ALC 200 X 160MM S8 NOVAFORT,UND,"0,00","19,00","1,00"
2901272,KIT SILLA YEE ALC 250X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2901273,KIT SILLA YEE ALC 250 X 160 NOVAFORT,UND,"0,00","19,00","1,00"
2901278,"SALIDA TANQUE PLASTICO 1""",UND,"0,00","19,00","12,00"
2901280,SIFON SAN 1.1/2 BCO,UND,"0,00","19,00","0,00"
2901281,"SIFON 135º SAN 3""",UND,"0,00","19,00","51,00"
2901283,"SIFON 135º SAN 4""",UND,"0,00","19,00","12,00"
2901286,SIFON CON TAPON 1.1/2,UND,"0,00","19,00","185,00"
2901291,"SIFON 180º (SIN CODO) 2""",UND,"0,00","19,00","253,00"
2901292,"SIFON CON TAPON 2""",UND,"0,00","19,00","14,00"
2901295,SILLA TEE ALC 160X110MM NOVAFORT,UND,"0,00","19,00","0,00"
2901303,SILLA TEE ALC 250X160MM NOVAFORT,UND,"0,00","19,00","0,00"
2901309C,SILLA YEE 160 X 110 MM,UND,"0,00","19,00","35,00"
2901311,SILLA YEE ALC 200X110MM NOVAFORT,UND,"0,00","19,00","0,00"
2901313,SILLA YEE ALC 200 X 160 MM NOVAFORT,UND,"0,00","19,00","155,00"
2901315,SILLA YEE ALC 250X110MM NOVAFORT,UND,"0,00","19,00","19,00"
2901322,SOPORTE DE BAJANTE,UND,"0,00","19,00","0,00"
2901323,SOPORTE CANAL AMAZONA,UND,"0,00","19,00","0,00"
2901324,SOPORTE DE CANAL RAINGO,UND,"0,00","19,00","47,00"
2901326,SUPLEM CAJA CONDUIT 107X107MM,UND,"0,00","19,00","98,00"
2901327,TAPA EXT. DERECHA AMAZONA,UND,"0,00","19,00","92,00"
2901328,TAPA EXT. IZQUIERDA AMAZONA,UND,"0,00","19,00","58,00"
2901329,TAPA INT. DERECHA AMAZONA,UND,"0,00","19,00","232,00"
2901330,TAPA INT. IZQUIERDA AMAZONA,UND,"0,00","19,00","290,00"
2901331,TAPA EXTERNA RAINGO,UND,"0,00","19,00","71,00"
2901332,TAPA INTERNA RAINGO,UND,"0,00","19,00","80,00"
2901333,TAPA DOBLE CONDUIT 107X107MM,UND,"0,00","19,00","537,00"
2901335,TAPON CIEGO 32MM,UND,"0,00","0,00","0,00"
2901336,TAPON CIEGO 40MM,UND,"0,00","0,00","0,00"
2901342,"TAPONES DUCTO 3""",UND,"0,00","19,00","0,00"
2901343,"TAPONES DUCTO 4""",UND,"0,00","19,00","0,00"
2901344,"TAPONES DUCTO 6""",UND,"0,00","19,00","0,00"
2901345,TAPON DUCTO 100,UND,"0,00","19,00","0,00"
2901357,"TAPON ROSCADO PRE 1""",UND,"0,00","19,00","473,00"
2901359,"TAPON SOLDADO PRE 1""",UND,"0,00","19,00","1.090,00"
2901367,TAPON ROSCADO PRE 1.1/2,UND,"0,00","19,00","0,00"
2901369,TAPON SOLDADO PRE 1.1/2,UND,"0,00","19,00","3.263,00"
2901375,TAPON ROSCADO PRE 1.1/4,UND,"0,00","19,00","218,00"
2901377,TAPON SOLDADO PRE 1.1/4,UND,"0,00","19,00","4.382,00"
2901386,TAPON SOLDADO ULTRATEMP 1/2,UND,"0,00","19,00","2.268,00"
2901388,TAPON ROSCADO PRE 1/2,UND,"0,00","19,00","14.445,00"
2901390,TAPON SOLDADO PRE 1/2,UND,"0,00","19,00","121,00"
2901398,"TAPON ROSCADO PRE 2""",UND,"0,00","19,00","0,00"
2901400,"TAPON SOLDADO PRE 2""",UND,"0,00","19,00","447,00"
2901405,TAPON ROSCADO PRE 2.1/2,UND,"0,00","19,00","42,00"
2901406,TAPON SOLDADO PRE 2.1/2,UND,"0,00","19,00","118,00"
2901414,"TAPON ROSCADO PRE 3""",UND,"0,00","19,00","61,00"
2901415,"TAPON SOLDADO PRE 3""",UND,"0,00","19,00","11,00"
2901423,TAPON SOLDADO ULTRATEMP 3/4,UND,"0,00","19,00","270,00"
2901425,TAPON ROSCA PRE 3/4,UND,"0,00","19,00","520,00"
2901427,TAPON SOLDADO PRE 3/4,UND,"0,00","19,00","2.284,00"
2901434,"TAPON ROSCADO PRE 4""",UND,"0,00","19,00","24,00"
2901435,"TAPON SOLDADO PRE 4""",UND,"0,00","19,00","92,00"
2901437,TAPON PRUEBA SAN 1.1/2,UND,"0,00","19,00","460,00"
2901439,"TAPON PRUEBA SAN 2""",UND,"0,00","19,00","490,00"
2901441,"TAPON PRUEBA SAN 3""",UND,"0,00","19,00","517,00"
2901443,"TAPON PRUEBA SAN 4""",UND,"0,00","19,00","512,00"
2901445,TEE NOVAFORT 160 X 160,UND,"0,00","19,00","0,00"
2901460,TEE SAN DOBLE REDUCIDA 2X1.1/2,UND,"0,00","19,00","0,00"
2901462,TEE SAN DOBLE REDUCIDA 3X2,UND,"0,00","19,00","18,00"
2901464,TEE SAN DOBLE REDUCIDA 4X2,UND,"0,00","19,00","54,00"
2901466,TEE SAN DOBLE REDUCIDA 4X3,UND,"0,00","19,00","0,00"
2901469,TEE SAN DOBLE 1.1/2,UND,"0,00","19,00","0,00"
2901471,"TEE SAN DOBLE 2""",UND,"0,00","19,00","30,00"
2901473,"TEE SAN DOBLE 3""",UND,"0,00","19,00","0,00"
2901476,"TEE SAN DOBLE 4""",UND,"0,00","19,00","70,00"
2901481,"TEE PRE 1""",UND,"0,00","19,00","180,00"
2901486,TEE PRE 1.1/2 SCH40,UND,"0,00","19,00","0,00"
2901490,TEE PRE 1.1/4,UND,"0,00","19,00","885,00"
2901496,TEE ULTRATEMP 1/2,UND,"0,00","19,00","3.960,00"
2901498,TEE PRE 1/2 SCH40,UND,"0,00","19,00","4.140,00"
2901503,"TEE PRE 2""",UND,"0,00","19,00","51,00"
2901508,TEE PRE 2.1/2,UND,"0,00","19,00","15,00"
2901513,"TEE PRE 3""",UND,"0,00","19,00","16,00"
2901518,TEE ULTRATEMP 3/4,UND,"0,00","19,00","2.326,00"
2901519,TEE PRE 3/4,UND,"0,00","19,00","3.280,00"
2901524,"TEE PRE 4""",UND,"0,00","19,00","46,00"
2901526,TEE NOVAFORT 200 X 160,UND,"0,00","19,00","0,00"
2901530,TEE PRE 1 X 1/2 REDUCIDAS,UND,"0,00","19,00","246,00"
2901532,TEE PRE 1 X 3/4 REDUCIDAS,UND,"0,00","19,00","289,00"
2901538,TEE PRE 3/4 X 1/2 REDUCIDA,UND,"0,00","19,00","28,00"
2901543,TEE SAN REDUCIDA 2X1.1/2,UND,"0,00","19,00","112,00"
2901545,TEE SAN REDUCIDA 3X2,UND,"0,00","19,00","666,00"
2901548,TEE SAN REDUCIDAS 4X2,UND,"0,00","19,00","140,00"
2901550,TEE SAN REDUCIDAS 4X3,UND,"0,00","19,00","362,00"
2901558,TEE SAN 1.1/2,UND,"0,00","19,00","275,00"
2901561,"TEE SAN 2""",UND,"0,00","19,00","236,00"
2901563,"TEE SAN 3""",UND,"0,00","19,00","161,00"
2901567,"TEE SAN 4""",UND,"0,00","19,00","143,00"
2901576,UNION ALC 110MM NOVAFORT,UND,"0,00","19,00","0,00"
2901577,UNION ALC 160MM NOVAFORT,UND,"0,00","19,00","0,00"
2901578,UNION ALC 200MM NOVAFORT,UND,"0,00","19,00","0,00"
2901580,UNION DE BAJANTE,UND,"0,00","19,00","48,00"
2901581,UNION CANAL RAINGO,UND,"0,00","19,00","91,00"
2901582,UNION CANAL AMAZONA,UND,"0,00","19,00","230,00"
2901583,UNION CANAL A BAJ. RAINGO,UND,"0,00","19,00","40,00"
2901584,UNION CANAL A BAJ. AMAZONA,UND,"0,00","19,00","43,00"
2901585,UNION ESQ. INT. O EXT. RAINGO,UND,"0,00","19,00","59,00"
2901586,UNION ESQ. EXTERIOR AMAZONA,UND,"0,00","19,00","150,00"
2901587,UNION ESQ. INTERIOR AMAZONA,UND,"0,00","19,00","137,00"
2901590,"UNION CONDUIT 1""",UND,"0,00","19,00","577,00"
2901595,UNION CONDUIT 1/2,UND,"0,00","19,00","12,00"
2901603,UNION CONDUIT 3/4,UND,"0,00","19,00","658,00"
2901604,UNION 100,UND,"0,00","19,00","0,00"
2901605,"UNIONES 2""",UND,"0,00","19,00","0,00"
2901606,"UNIONES 3""",UND,"0,00","19,00","0,00"
2901607,"UNIONES 4""",UND,"0,00","19,00","0,00"
2901608,"UNIONES 6""",UND,"0,00","19,00","0,00"
2901609,"UNION PF+UAD 1/2""",UND,"0,00","19,00","0,00"
2901616,"UNION PRE 1""",UND,"0,00","19,00","390,00"
2901621,UNION PRE 1.1/2,UND,"0,00","19,00","301,00"
2901626,UNION PRE 1.1/4,UND,"0,00","19,00","1.282,00"
2901633,UNION ULTRATEMP 1/2,UND,"0,00","19,00","2.141,00"
2901635,UNION PRE 1/2,UND,"0,00","19,00","2.768,00"
2901642,"UNION PRE 2""",UND,"0,00","19,00","0,00"
2901647,UNION PRE 2.1/2,UND,"0,00","19,00","66,00"
2901654,"UNION PRE 3"" SCH40",UND,"0,00","19,00","0,00"
2901660,UNION ULTRATEMP 3/4,UND,"0,00","19,00","0,00"
2901661,UNION PRE 3/4,UND,"0,00","19,00","1.888,00"
2901667,"UNION PRE 4""",UND,"0,00","19,00","25,00"
2901672,"UNION PRE UNIV 1""",UND,"0,00","19,00","135,00"
2901677,UNIVERSAL ULTRATEMP 1/2,UND,"0,00","19,00","18,00"
2901679,UNIVERSAL PRE 1/2,UND,"0,00","19,00","2.436,00"
2901684,UNIVERSAL ULTRATEMP 3/4,UND,"0,00","19,00","56,00"
2901685,UNION PRE UNIV 3/4 SCH40,UND,"0,00","19,00","0,00"
2901688,JUANTA DE EXPANSION ANTIGUA- UNION DE REPARACION 4 SAN,UND,"0,00","19,00","25,00"
2901690,UNION SAN 1.1/2,UND,"0,00","19,00","1.846,00"
2901693,"UNION SAN 2""",UND,"0,00","19,00","202,00"
2901696,"UNION SAN 3""",UND,"0,00","19,00","727,00"
2901700,"UNION SAN 4""",UND,"0,00","19,00","99,00"
2901703,"UNION SAN 6""",UND,"0,00","19,00","36,00"
2901709,YEE ALC NOVAFORT 160 X 160,UND,"0,00","19,00","0,00"
2901716,YEE SAN REDUCIDA 6X4,UND,"0,00","19,00","0,00"
2901721,YEE SAN DOBLE REDUCIDA 2X3X2,UND,"0,00","19,00","41,00"
2901724,YEE SAN DOBLE REDUCIDA 2X4X2,UND,"0,00","19,00","10,00"
2901726,YEE SAN DOBLE REDUCIDA 3X4X3,UND,"0,00","19,00","14,00"
2901729,"YEE SAN DOBLE 2""",UND,"0,00","19,00","1,00"
2901731,"YEE SAN DOBLE 3""",UND,"0,00","19,00","2,00"
2901734,"YEE SAN DOBLE 4""",UND,"0,00","19,00","3,00"
2901737,YEE ALC NOVAFORT 200 X 160,UND,"0,00","19,00","0,00"
2901738,YEE SAN REDUCIDA 3X2,UND,"0,00","19,00","56,00"
2901741,YEE SAN REDUCIDA 4X2,UND,"0,00","19,00","75,00"
2901743,YEE SAN REDUCIDA 4X3,UND,"0,00","19,00","21,00"
2901748,"YEE SAN 2""",UND,"0,00","19,00","243,00"
2901751,"YEE SAN 3""",UND,"0,00","19,00","343,00"
2901755,"YEE SAN 4""",UND,"0,00","19,00","115,00"
2901758,"YEE SAN 6""",UND,"0,00","19,00","4,00"
2901785,KIT SILLA YEE ALC 250X160 PLUS S4 NOVAF,UND,"0,00","19,00","0,00"
2901790,CELDA AQUACELL RD CON KIT,UND,"0,00","19,00","0,00"
2901790SYNTEX,ECOCELL SYNTEX,UND,"0,00","19,00","0,00"
2901791,CODO 90 1/2 ROSC/SOLD PRESION,UND,"0,00","19,00","185,00"
2901792,NIPLE 1/2 ROSCADO PRESION,UND,"0,00","19,00","1.530,00"
2901793,TAPON MACHO 1/2 ROSC PVC PRESION,UND,"0,00","19,00","1.350,00"
2901794,KIT SILLA YEE ALC 200X160 PLUS S4 NOVAF,UND,"0,00","19,00","0,00"
2901800,"UNION PRE UNIV 2""",UND,"0,00","19,00","0,00"
2901801,UNION PRE UNIV 1.1/4 SCH40,UND,"0,00","19,00","83,00"
2901802,UNION PRE UNIV 1.1/2,UND,"0,00","19,00","0,00"
2901808,TEE PRE 1/2 ROSC/ SOLD,UND,"0,00","19,00","735,00"
2901845,BASE CAJA INSP 315 160X110MM,UN,"0,00","19,00","0,00"
2902411,TB ACU 10 UM RDE 21  200PSI 6M,UND,"0,00","19,00","0,00"
2902413,TB LISO RDE 26 10,UND,"0,00","19,00","0,00"
2902415,TB LISO RDE 32.5 10,UND,"0,00","19,00","0,00"
2902417,TB LISO RDE 41 10,UND,"0,00","19,00","0,00"
2902421,TB LISO RDE 21 12,UND,"0,00","19,00","0,00"
2902423,TB LISO RDE 26 12,UND,"0,00","19,00","0,00"
2902425,TB LISO RDE 32.5 12,UND,"0,00","19,00","0,00"
2902427,TB LISO RDE 41 12,UND,"0,00","19,00","0,00"
2902431,TB ACU 14 UM RDE 200 PSI 6M,UND,"0,00","19,00","0,00"
2902432,TB ACU 14UM RDE 26,UND,"0,00","19,00","0,00"
2902433,TB LISO RDE 32.5 14,UND,"0,00","19,00","0,00"
2902434,TB LISO RDE 41 14,UND,"0,00","19,00","0,00"
2902435,TB ACU 16 UM RDE 21 PSI 6M,UND,"0,00","19,00","0,00"
2902436,TB LISO RDE 26 16,UND,"0,00","19,00","0,00"
2902437,TB ACU 16 UM RDE 32.5 125 PSI 6M,UND,"0,00","19,00","0,00"
2902438,TB LISO RDE 41 16,UND,"0,00","19,00","0,00"
2902439,TB LISO RDE 21 18,UND,"0,00","19,00","0,00"
2902440,TB LISO RDE 26 18,UND,"0,00","19,00","0,00"
2902441,TB LISO RDE 32.5 18,UND,"0,00","19,00","0,00"
2902442,TB LISO RDE 41 18,UND,"0,00","19,00","0,00"
2902443,TB ACU 20 UM RDE 21,UND,"0,00","19,00","0,00"
2902444,TB LISO RDE 26 20,UND,"0,00","19,00","0,00"
2902445,TB LISO RDE 41 20,UND,"0,00","19,00","0,00"
2902449,TB LISO 1/2 RDE13.5,UND,"0,00","19,00","274,00"
2902450,TB LISO 1.1/2 RDE21,UND,"0,00","19,00","87,00"
2902453,"TB LISO 2"" RDE21",UND,"0,00","19,00","296,00"
2902479,TB ALC NOVAFORT S4 PLUS 400MM (16) 6M,UND,"0,00","19,00","0,00"
2902480,TB ALC NOVAFORT S4 PLUS 200MM 6M,UND,"0,00","19,00","0,00"
2902481,TB ALC NOVAFORT S4 PLUS 250MM (10) 6M,UND,"0,00","19,00","0,00"
2902482,TB ALC NOVAFORT DALIAN S4 315MM(12) 6M,UND,"0,00","19,00","0,00"
2902492,TB LISO RDE 32.5 20,UND,"0,00","19,00","0,00"
2902493,TB ALC NOVAFORT DALIAN 355MM (14) PVC 6M,UND,"0,00","19,00","0,00"
2902494,TB ALC NOVAFORT S4 355MM(14) 6M,UND,"0,00","19,00","0,00"
2902515,"TB SAN 2"" 6M",UND,"0,00","19,00","105,00"
2902515M,"TB SAN 2"" 6M",MTR,"0,00","19,00","0,00"
2902517,"TB SAN 3"" 6M",UND,"0,00","19,00","17,00"
2902604,"ADAPTADOR SANITARIA 160X6""",UND,"0,00","19,00","9,00"
2902605,"ADAPTADOR SANITARIA 200X6""",UND,"0,00","19,00","0,00"
2902606,"CONECTOR CONCRETO 200X8""",UND,"0,00","19,00","0,00"
2902607,BASE CAMARA 1000X200 90º,UND,"0,00","0,00","0,00"
2902608,BASE CAMARA 1000X200 RECTA,UND,"0,00","0,00","0,00"
2902609,BASE CAMARA 600X200 60º,UND,"0,00","19,00","0,00"
2902610,BASE CAMARA 600X200 30º,UND,"0,00","19,00","0,00"
2902611,BASE CAMARA 600X200 90º,UND,"0,00","19,00","0,00"
2902612,BASE CAMARA 600X200 DOBLE TEE,UND,"0,00","19,00","0,00"
2902613,BASE CAMARA 600X200 RECTA,UND,"0,00","19,00","0,00"
2902614,BASE CAMARA 600X200 TEE,UND,"0,00","19,00","0,00"
2902615,BASE CAMARA INSP 600X250 RECTA,UND,"0,00","19,00","0,00"
2902616,BASE CAMARA INSP 600X250 TEE,UND,"0,00","19,00","0,00"
2902618,CODO ACU 11. 1/4º 10 RDE 21,UND,"0,00","19,00","0,00"
2902620,CODO 1/4º 12,UND,"0,00","19,00","0,00"
2902622,CODO 1/4º 2,UND,"0,00","19,00","0,00"
2902624,CODO 1/4º 2 1/2,UND,"0,00","19,00","0,00"
2902626,CODO ACU 11.1/4º 3 UM RDE 21,UND,"0,00","19,00","0,00"
2902628,CODO 1/4º 4,UND,"0,00","19,00","0,00"
2902631,CODO 1/4º 6,UND,"0,00","19,00","0,00"
2902633,CODO 1/4º 8,UND,"0,00","19,00","0,00"
2902635,CODO 1/2º 10,UND,"0,00","19,00","0,00"
2902637,CODO 1/2º 12,UND,"0,00","19,00","0,00"
2902639,CODO ACU 22.1/2º 2 UM RDE 21,UND,"0,00","19,00","1,00"
2902641,CODO 1/2º 2. 1/2,UND,"0,00","19,00","0,00"
2902643,CODO ACU 22 1/2 3 UM PVC RDE 21,UND,"0,00","19,00","0,00"
2902645,CODO ACU 22.1/2º 4 UM PVC RDE 21,UND,"0,00","19,00","0,00"
2902648,"CODO UP GR 6"" 22 1/2º",UND,"0,00","19,00","0,00"
2902650,CODO ACU 22.1/2º 8 UM,UND,"0,00","19,00","0,00"
2902652,CODO ACU 45º 10 UM RDE21,UND,"0,00","19,00","0,00"
2902654,CODO 45º 12,UND,"0,00","19,00","0,00"
2902656,"CODO ACU 45º 2"" UM PVC RDE21",UND,"0,00","19,00","0,00"
2902658,CODO 45º 2 1/2,UND,"0,00","19,00","4,00"
2902660,"CODO ACU 45º 3"" UM RDE 21",UND,"0,00","19,00","0,00"
2902663,CODO UCA 45º 4 UM PVC RDE 21,UND,"0,00","19,00","0,00"
2902665,CODO 45º 6,UND,"0,00","19,00","0,00"
2902668,CODO 6º 10,UND,"0,00","19,00","0,00"
2902669,CODO 6º 12,UND,"0,00","19,00","0,00"
2902670,CODO 6º 8,UND,"0,00","19,00","0,00"
2902672,"CODO 90º 10"" RDE 21",UND,"0,00","19,00","0,00"
2902674,"CODO 90º 12"" RDE 21",UND,"0,00","19,00","0,00"
2902676,CODO ACU 90º 2 UM RDE 21,UND,"0,00","19,00","10,00"
2902678,CODO 90º 2.1/2 RDE 21,UND,"0,00","19,00","0,00"
2902680,"CODO ACU 90º 3"" UM  RDE 21",UND,"0,00","19,00","0,00"
2902682,"CODO ACU 90º 4"" UM RDE 21",UND,"0,00","19,00","0,00"
2902684,"CODO 90º 6"" RDE 21",UND,"0,00","19,00","0,00"
2902686,"CODO ACU 90º 8"" RDE 21",UND,"0,00","19,00","0,00"
2902687,CODO ALC 45º 200MM NOVAFORT,UND,"0,00","19,00","0,00"
2902688,CODO ALC 45º 250MM NOVAFORT,UND,"0,00","19,00","0,00"
2902689,CODO ALC 90º 200MM NOVAFORT,UND,"0,00","19,00","0,00"
2902690,CODO ALC 90º 250MM NOVAFORT,UND,"0,00","19,00","0,00"
2902691,CODO 90º 315MM,UND,"0,00","19,00","0,00"
2902692,CODO ALC 90º 400MM NOVAFORT,UND,"0,00","19,00","0,00"
2902693,CODO 90º 450MM,UND,"0,00","19,00","0,00"
2902702,"CURVA CONDUIT  90º CXE 1""",UND,"0,00","19,00","161,00"
2902704,CONDUIT CURVA 90º CXE 1.1/2,UND,"0,00","19,00","0,00"
2902706,CONDUIT CURVA 90º CXE 1.1/4,UND,"0,00","19,00","1,00"
2902709,CONDUIT CURVA 90º CXE 1/2,UND,"0,00","19,00","523,00"
2902711,"CONDUIT CURVA 90º CXE 2""",UND,"0,00","19,00","20,00"
2902713,CONDUIT CURVA 90º CXE 3/4,UND,"0,00","19,00","0,00"
2902717,"CURVA DUCTO DB/EB  90º 2""",UND,"0,00","19,00","0,00"
2902718,"CURVA DUCTO DE/EB  90º 3""",UND,"0,00","19,00","0,00"
2902719,"CURVA DUCTO DB/EB 90ª 4""",UND,"0,00","19,00","0,00"
2902720,CURVA GRAN RADIO 45º U.M. 100,UND,"0,00","19,00","0,00"
2902721,CURVA DUCTO TDP 90º U.M. 100,UND,"0,00","19,00","0,00"
2902730,"JUNTA DE EXPANSION SAN 6""",UND,"0,00","19,00","0,00"
2902731,KIT SILLA TEE ALC 315X110MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2902732,KIT SILLA TEE ALC 315X160MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2902733,KIT SILLA YEE ALC 315X110MM S8 NOVAFORT,UND,"0,00","19,00","1,00"
2902734,KIT SILLA YEE ALC 315X160MM S8 NOVAFORT,UND,"0,00","19,00","0,00"
2902735,LIMPIADOR REMOVEDOR ULTRATEMP 28GRMS (1/128),UND,"0,00","19,00","174,00"
2902736,LIMPIADOR P/UNION 1/32 GAL ULTRA,UND,"0,00","19,00","261,00"
2902737,LIMPIADOR P/UNION 1/4GAL,UND,"0,00","19,00","0,00"
2902738,LIMPIADOR P/UNION 1/64 GAL ULTRA,UND,"0,00","19,00","80,00"
2902739,LIMPIADOR P/UNION 1/8 12OZ,UND,"0,00","19,00","17,00"
2902740,LUBRICANTE DE SILICONA,UND,"0,00","19,00","39,00"
2902741,LUBRICANTE 4KG,UND,"0,00","19,00","0,00"
2902743,LUBRICANTE 500GRMS,UND,"0,00","19,00","38,00"
2902745,REDUCCION 2-1 2.1/2X2,UND,"0,00","19,00","0,00"
2902747,RED ACU 3 3X2 UM PVC,UND,"0,00","19,00","0,00"
2902749,REDUCCION 3 3X2.1/2,UND,"0,00","19,00","0,00"
2902752,REDUCCIN 4 4X2,UND,"0,00","19,00","0,00"
2902754,REDUCCION 4 4X2.1/2,UND,"0,00","19,00","0,00"
2902755,RED ACU 4 4X3 UM PVC,UND,"0,00","19,00","0,00"
2902768,SILLA TEE ALC 315X160MM NOVAFORT,UND,"0,00","19,00","0,00"
2902770,SILLAS TEE 400 X 110,UND,"0,00","19,00","0,00"
2902772,SILLAS TEE 400 X 160,UND,"0,00","19,00","0,00"
2902774,SILLAS TEE 450 X 160,UND,"0,00","19,00","0,00"
2902775,SILLA TEE 500 X 160,UND,"0,00","19,00","0,00"
2902777,SILLA YEE ALC 315 X 110MM NOVAFORT,,"0,00","19,00","0,00"
2902779,SILLA YEE ALC 315X160MM NOVAFORT,UND,"0,00","19,00","0,00"
2902781,SILLA YEE 400 X 110,UND,"0,00","19,00","0,00"
2902783,SILLA YEE ALC 400 X 160 NOVAFORT,UND,"0,00","19,00","0,00"
2902785,SILLA YEE ALC 400X200 MM NOVAFORT,UND,"0,00","19,00","0,00"
2902787,SILLA YEE 450 X 160,UND,"0,00","19,00","0,00"
2902789,SILLA YEE 500 X 160,UND,"0,00","19,00","61,00"
2902791,SOLDADURA CPVC 1/128GAL,UND,"0,00","19,00","0,00"
2902793,SOLDADURA CPVC 1/16GAL,UND,"0,00","19,00","0,00"
2902795,SOLDADURA CPVC 1/32GAL,UND,"0,00","19,00","0,00"
2902799,SOLDADURA CPVC 1/64GAL,UND,"0,00","19,00","0,00"
2902801,SOLDADURA CPVC 1/8GAL,UND,"0,00","19,00","0,00"
2902802,SOLDADURA PVC 1/128GAL,UND,"0,00","19,00","0,00"
2902805,SOLDADURA PVC 1/32GAL ULTRA,UND,"0,00","19,00","40,00"
2902806,SOLDADURA PVC 1/16GAL,UND,"0,00","19,00","0,00"
2902808,SOLDADURA PVC 1/4GAL,UND,"0,00","19,00","0,00"
2902810,SOLDADURA PVC 1/64GAL ULTRA,UND,"0,00","19,00","141,00"
2902812,SOLDADURA PVC 1/8GAL,UND,"0,00","19,00","0,00"
2902815,TEE ACU 2X2X2 UM PVC,UND,"0,00","19,00","0,00"
2902817,TEE ACU 3X3X3 UM,UND,"0,00","19,00","1,00"
2902819,TEE ACU 4X4X4 UM,UND,"0,00","19,00","5,00"
2902820,TEE ALC 250MM NOVAFORT,UND,"0,00","19,00","0,00"
2902821,TEE 315MM,UND,"0,00","19,00","0,00"
2902822,TEE ALC 400MM NOVAFORT,UND,"0,00","19,00","0,00"
2902823,TEE 450MM,UND,"0,00","19,00","0,00"
2902824,BASE CAJA INSP 400 200X160MM,UND,"0,00","19,00","0,00"
2902825,TEE ALC 200MM,UND,"0,00","19,00","0,00"
2902828,TEE SAN REDUCIDAS 6X4,UND,"0,00","19,00","0,00"
2902831,TEE 2.1/2X2.1/2X2.1/2,UND,"0,00","19,00","0,00"
2902834,TEE 2.1/2X2.1/2X2,UND,"0,00","19,00","0,00"
2902835,TEE ACU 2.1/2X2X2 UM RDE 21,UND,"0,00","19,00","0,00"
2902836,TEE 2.1/2X2X2.1/2,UND,"0,00","19,00","0,00"
2902837,TEE ACU 3X3X2 UM RDE 21,UND,"0,00","19,00","0,00"
2902841,TEE RED ACU 3X2X2 UM PVC,UND,"0,00","19,00","0,00"
2902842,TEE REC ACU 3X2X3 UM PVC,UND,"0,00","19,00","0,00"
2902844,TEE 3X2X2.1/2,UND,"0,00","19,00","0,00"
2902845,TEE RED ACU 3X3X2.1/2 UM,UND,"0,00","19,00","0,00"
2902849,TEE 3X2.1/2X2.1/2,UND,"0,00","19,00","0,00"
2902850,TEE 3X2.1/2X3,UND,"0,00","19,00","0,00"
2902853,TEE 4X4X2,UND,"0,00","19,00","0,00"
2902854,TEE 4X2X4,UND,"0,00","19,00","0,00"
2902855,TEE 4X2X3,UND,"0,00","19,00","0,00"
2902858,TEE 4X4X2.1/2,UND,"0,00","19,00","0,00"
